	item	RT	ACC	literate	number	list	pp	subject
1	A10.jpg	10.465882199436237	0.0	n	35	b	n_35	94
2	B4.jpg	3.756418589272471	1.0	n	35	b	n_35	94
3	B9.jpg	3.7910850495491104	0.0	n	35	b	n_35	94
4	C6.jpg	2.9553336693907117	0.0	n	35	b	n_35	94
5	C10.jpg	1.8019840896786263	0.0	n	35	b	n_35	94
6	D8.jpg	1.7062526946729122	0.0	n	35	b	n_35	94
7	E2.jpg	1.0669567458407982	0.0	n	35	b	n_35	94
8	E4.jpg	1.7057798099713182	0.0	n	35	b	n_35	94
9	E9.jpg	1.5649156830777429	0.0	n	35	b	n_35	94
1	A11.jpg	57.77935694163897	0.0	n	36	a	n_36	95
2	B12.jpg	18.174278476006293	0.0	n	36	a	n_36	95
3	C4.jpg	21.366943535864266	0.0	n	36	a	n_36	95
4	C12.jpg	24.98361760444095	0.0	n	36	a	n_36	95
5	D7.jpg	18.429806404974446	0.0	n	36	a	n_36	95
6	D12.jpg	22.412537401249214	0.0	n	36	a	n_36	95
7	E1.jpg	9.675633106306122	0.0	n	36	a	n_36	95
8	E5.jpg	12.137291760540393	0.0	n	36	a	n_36	95
9	E7.jpg	9.093646974348305	0.0	n	36	a	n_36	95
1	A10.jpg	11.917734270404253	1.0	n	36	b	n_36	95
2	B4.jpg	6.293025619246691	1.0	n	36	b	n_36	95
3	B9.jpg	13.690829440576634	0.0	n	36	b	n_36	95
4	C6.jpg	8.43518359434529	0.0	n	36	b	n_36	95
5	C10.jpg	4.327192855917018	0.0	n	36	b	n_36	95
6	D8.jpg	7.274763030871327	0.0	n	36	b	n_36	95
7	E2.jpg	6.6616507930848465	0.0	n	36	b	n_36	95
8	E4.jpg	8.502075505950415	0.0	n	36	b	n_36	95
9	E9.jpg	3.9885867433440585	0.0	n	36	b	n_36	95
1	A11.jpg	21.00252123212067	0.0	y	31	a	y_31	96
2	B12.jpg	21.25412334100838	0.0	y	31	a	y_31	96
3	C4.jpg	8.366799562856611	0.0	y	31	a	y_31	96
4	C12.jpg	3.436535416991319	1.0	y	31	a	y_31	96
5	D7.jpg	7.353966483253317	0.0	y	31	a	y_31	96
6	D12.jpg	5.985073592666595	0.0	y	31	a	y_31	96
7	E1.jpg	10.099093904347683	0.0	y	31	a	y_31	96
8	E5.jpg	4.313384452239916	0.0	y	31	a	y_31	96
9	E7.jpg	2.068038013794649	0.0	y	31	a	y_31	96
1	A10.jpg	36.08198542774881	0.0	y	31	b	y_31	96
2	B4.jpg	10.920045092045255	1.0	y	31	b	y_31	96
3	B9.jpg	14.824078617706618	0.0	y	31	b	y_31	96
4	C6.jpg	17.754180273364913	0.0	y	31	b	y_31	96
5	C10.jpg	8.578740688722974	0.0	y	31	b	y_31	96
6	D8.jpg	17.06065504219987	1.0	y	31	b	y_31	96
7	E2.jpg	6.489588267639192	0.0	y	31	b	y_31	96
8	E4.jpg	4.32779826577098	1.0	y	31	b	y_31	96
9	E9.jpg	1.6610997223888262	0.0	y	31	b	y_31	96
1	A11.jpg	61.25920548564682	0.0	y	32	a	y_32	97
2	B12.jpg	33.44624126051167	1.0	y	32	a	y_32	97
3	C4.jpg	9.289464961410888	1.0	y	32	a	y_32	97
4	C12.jpg	12.001179582644	0.0	y	32	a	y_32	97
5	D7.jpg	11.231872882241989	0.0	y	32	a	y_32	97
6	D12.jpg	9.232994924269407	0.0	y	32	a	y_32	97
7	E1.jpg	5.8424205635574245	0.0	y	32	a	y_32	97
8	E5.jpg	5.91808404333824	0.0	y	32	a	y_32	97
9	E7.jpg	6.1312011158015585	0.0	y	32	a	y_32	97
1	A10.jpg	8.937898276293707	0.0	y	32	b	y_32	97
2	B4.jpg	5.673211439074294	0.0	y	32	b	y_32	97
3	B9.jpg	8.31372603048385	0.0	y	32	b	y_32	97
4	C6.jpg	7.955892685939034	0.0	y	32	b	y_32	97
5	C10.jpg	7.755129421813762	1.0	y	32	b	y_32	97
6	D8.jpg	4.053294362397537	0.0	y	32	b	y_32	97
7	E2.jpg	4.867291482124529	1.0	y	32	b	y_32	97
8	E4.jpg	5.046342483371519	0.0	y	32	b	y_32	97
9	E9.jpg	2.7261366500497393	0.0	y	32	b	y_32	97
