	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
26	8.0	2.9102812115288543	1.0	n	16	no_noise	learn	bikes	bikes_8.0	7	n_16	50
27	9.0	2.7970680219241335	1.0	n	16	no_noise	learn	bikes	bikes_9.0	8	n_16	50
32	10.0	6.550908452878502	1.0	n	16	no_noise	learn	bikes	bikes_10.0	9	n_16	50
33	11.0	3.0262142083192884	1.0	n	16	no_noise	learn	bikes	bikes_11.0	10	n_16	50
34	12.0	3.1830978895559383	1.0	n	16	no_noise	learn	bikes	bikes_12.0	11	n_16	50
39	13.0	11.631910243120728	1.0	n	16	no_noise	learn	bikes	bikes_13.0	12	n_16	50
40	14.0	3.845713750830328	1.0	n	16	no_noise	learn	bikes	bikes_14.0	13	n_16	50
41	15.0	4.196293330716799	1.0	n	16	no_noise	learn	bikes	bikes_15.0	14	n_16	50
46	16.0	3.251274200489206	1.0	n	16	no_noise	learn	bikes	bikes_16.0	15	n_16	50
47	17.0	2.8254331147054472	1.0	n	16	no_noise	learn	bikes	bikes_17.0	16	n_16	50
48	18.0	3.3393664534960408	1.0	n	16	no_noise	learn	bikes	bikes_18.0	17	n_16	50
51	19.0	5.273503518486905	1.0	n	16	no_noise	no_learn	bikes	bikes_19.0	18	n_16	50
52	32.0	3.8433861923585937	0.0	n	16	no_noise	no_learn	bikes	bikes_32.0	19	n_16	50
53	23.0	2.664585209142388	1.0	n	16	no_noise	no_learn	bikes	bikes_23.0	20	n_16	50
54	37.0	4.707409610578907	1.0	n	16	no_noise	no_learn	bikes	bikes_37.0	21	n_16	50
55	48.0	2.160116086168273	1.0	n	16	no_noise	no_learn	bikes	bikes_48.0	22	n_16	50
56	39.0	3.734251092662817	1.0	n	16	no_noise	no_learn	bikes	bikes_39.0	23	n_16	50
57	21.0	3.3169462789464887	1.0	n	16	no_noise	no_learn	bikes	bikes_21.0	24	n_16	50
58	26.0	2.140232561345329	1.0	n	16	no_noise	no_learn	bikes	bikes_26.0	25	n_16	50
59	36.0	2.984922737539818	1.0	n	16	no_noise	no_learn	bikes	bikes_36.0	26	n_16	50
60	42.0	3.2091747297818074	1.0	n	16	no_noise	no_learn	bikes	bikes_42.0	27	n_16	50
61	46.0	6.682828015958876	0.0	n	16	no_noise	no_learn	bikes	bikes_46.0	28	n_16	50
62	22.0	3.2133626331233245	0.0	n	16	no_noise	no_learn	bikes	bikes_22.0	29	n_16	50
63	30.0	3.3346302934332925	0.0	n	16	no_noise	no_learn	bikes	bikes_30.0	30	n_16	50
64	25.0	2.234349965272486	0.0	n	16	no_noise	no_learn	bikes	bikes_25.0	31	n_16	50
65	40.0	3.336506441712117	1.0	n	16	no_noise	no_learn	bikes	bikes_40.0	32	n_16	50
66	24.0	2.438538922175212	1.0	n	16	no_noise	no_learn	bikes	bikes_24.0	33	n_16	50
67	45.0	4.118551905283312	1.0	n	16	no_noise	no_learn	bikes	bikes_45.0	34	n_16	50
68	41.0	2.0811946728736075	1.0	n	16	no_noise	no_learn	bikes	bikes_41.0	35	n_16	50
69	38.0	8.840940310930819	0.0	n	16	no_noise	no_learn	bikes	bikes_38.0	36	n_16	50
70	43.0	5.391139231274792	1.0	n	16	no_noise	no_learn	bikes	bikes_43.0	37	n_16	50
71	28.0	2.4066407544796675	1.0	n	16	no_noise	no_learn	bikes	bikes_28.0	38	n_16	50
72	44.0	2.4974560563932755	1.0	n	16	no_noise	no_learn	bikes	bikes_44.0	39	n_16	50
73	20.0	2.361415045332251	0.0	n	16	no_noise	no_learn	bikes	bikes_20.0	40	n_16	50
74	34.0	2.9529082729623037	0.0	n	16	no_noise	no_learn	bikes	bikes_34.0	41	n_16	50
75	27.0	2.12705657053084	1.0	n	16	no_noise	no_learn	bikes	bikes_27.0	42	n_16	50
76	33.0	1.960268204107706	1.0	n	16	no_noise	no_learn	bikes	bikes_33.0	43	n_16	50
77	29.0	2.414055389732312	0.0	n	16	no_noise	no_learn	bikes	bikes_29.0	44	n_16	50
78	47.0	4.999872357082495	1.0	n	16	no_noise	no_learn	bikes	bikes_47.0	45	n_16	50
79	35.0	4.161016880470925	1.0	n	16	no_noise	no_learn	bikes	bikes_35.0	46	n_16	50
80	31.0	2.75615623817248	1.0	n	16	no_noise	no_learn	bikes	bikes_31.0	47	n_16	50
83	49.0	4.4591076665983564	1.0	n	16	noise	no_learn	bikes	bikes_49.0	48	n_16	50
84	58.0	4.051519112803362	1.0	n	16	noise	no_learn	bikes	bikes_58.0	49	n_16	50
85	72.0	3.75093260372887	0.0	n	16	noise	no_learn	bikes	bikes_72.0	50	n_16	50
86	60.0	3.729937167267053	1.0	n	16	noise	no_learn	bikes	bikes_60.0	51	n_16	50
87	52.0	3.703374473523581	1.0	n	16	noise	no_learn	bikes	bikes_52.0	52	n_16	50
88	66.0	4.221487611343036	1.0	n	16	noise	no_learn	bikes	bikes_66.0	53	n_16	50
89	61.0	2.710188579239912	1.0	n	16	noise	no_learn	bikes	bikes_61.0	54	n_16	50
90	53.0	2.8632887623170973	1.0	n	16	noise	no_learn	bikes	bikes_53.0	55	n_16	50
91	65.0	2.8183142868492723	0.0	n	16	noise	no_learn	bikes	bikes_65.0	56	n_16	50
92	67.0	3.894390681338336	1.0	n	16	noise	no_learn	bikes	bikes_67.0	57	n_16	50
93	51.0	6.952448758460378	0.0	n	16	noise	no_learn	bikes	bikes_51.0	58	n_16	50
94	56.0	9.292437217918634	0.0	n	16	noise	no_learn	bikes	bikes_56.0	59	n_16	50
95	63.0	5.197619196198502	1.0	n	16	noise	no_learn	bikes	bikes_63.0	60	n_16	50
96	55.0	4.7036816269574055	1.0	n	16	noise	no_learn	bikes	bikes_55.0	61	n_16	50
97	54.0	8.69389607516132	1.0	n	16	noise	no_learn	bikes	bikes_54.0	62	n_16	50
98	62.0	2.3295565887656267	1.0	n	16	noise	no_learn	bikes	bikes_62.0	63	n_16	50
99	57.0	2.734148978330268	0.0	n	16	noise	no_learn	bikes	bikes_57.0	64	n_16	50
100	59.0	3.2212444819761004	1.0	n	16	noise	no_learn	bikes	bikes_59.0	65	n_16	50
101	68.0	4.949971270212701	0.0	n	16	noise	no_learn	bikes	bikes_68.0	66	n_16	50
102	64.0	2.3394280462689494	1.0	n	16	noise	no_learn	bikes	bikes_64.0	67	n_16	50
103	50.0	4.5929426838720255	0.0	n	16	noise	no_learn	bikes	bikes_50.0	68	n_16	50
104	70.0	3.8290038746708888	1.0	n	16	noise	no_learn	bikes	bikes_70.0	69	n_16	50
105	71.0	2.405925143710192	1.0	n	16	noise	no_learn	bikes	bikes_71.0	70	n_16	50
106	69.0	3.4188689459770103	1.0	n	16	noise	no_learn	bikes	bikes_69.0	71	n_16	50
11	1.0	10.68849252498694	1.0	n	16	learn	learn	cars	cars_1.0	0	n_16	50
12	2.0	5.184447257541251	1.0	n	16	learn	learn	cars	cars_2.0	1	n_16	50
13	3.0	8.358528289316382	0.0	n	16	learn	learn	cars	cars_3.0	2	n_16	50
18	4.0	8.468002149262247	1.0	n	16	learn	learn	cars	cars_4.0	3	n_16	50
19	5.0	3.812234026603619	1.0	n	16	learn	learn	cars	cars_5.0	4	n_16	50
20	6.0	3.4119421903214975	1.0	n	16	learn	learn	cars	cars_6.0	5	n_16	50
25	7.0	9.308162014925983	1.0	n	16	learn	learn	cars	cars_7.0	6	n_16	50
26	8.0	6.836057057598738	1.0	n	16	learn	learn	cars	cars_8.0	7	n_16	50
27	9.0	7.310350584442857	1.0	n	16	learn	learn	cars	cars_9.0	8	n_16	50
32	10.0	6.214837212732164	1.0	n	16	learn	learn	cars	cars_10.0	9	n_16	50
33	11.0	8.899322155326445	1.0	n	16	learn	learn	cars	cars_11.0	10	n_16	50
34	12.0	4.418067024282209	1.0	n	16	learn	learn	cars	cars_12.0	11	n_16	50
39	13.0	3.183450427137359	1.0	n	16	learn	learn	cars	cars_13.0	12	n_16	50
40	14.0	3.214636225789945	1.0	n	16	learn	learn	cars	cars_14.0	13	n_16	50
41	15.0	6.136955582696828	1.0	n	16	learn	learn	cars	cars_15.0	14	n_16	50
46	16.0	6.4510426602882935	0.0	n	16	learn	learn	cars	cars_16.0	15	n_16	50
47	17.0	2.0740057427155993	1.0	n	16	learn	learn	cars	cars_17.0	16	n_16	50
48	18.0	2.857914792883093	1.0	n	16	learn	learn	cars	cars_18.0	17	n_16	50
51	19.0	7.736624440498417	0.0	n	16	no_noise	no_learn	cars	cars_19.0	18	n_16	50
52	32.0	6.885644912801582	1.0	n	16	no_noise	no_learn	cars	cars_32.0	19	n_16	50
53	23.0	5.8183163129269815	1.0	n	16	no_noise	no_learn	cars	cars_23.0	20	n_16	50
54	37.0	5.068902862523828	0.0	n	16	no_noise	no_learn	cars	cars_37.0	21	n_16	50
55	48.0	5.2825657604153085	1.0	n	16	no_noise	no_learn	cars	cars_48.0	22	n_16	50
56	39.0	3.5477072495505126	0.0	n	16	no_noise	no_learn	cars	cars_39.0	23	n_16	50
57	21.0	2.555535204726766	0.0	n	16	no_noise	no_learn	cars	cars_21.0	24	n_16	50
58	26.0	6.627684249511732	0.0	n	16	no_noise	no_learn	cars	cars_26.0	25	n_16	50
59	36.0	6.718209822263817	1.0	n	16	no_noise	no_learn	cars	cars_36.0	26	n_16	50
60	42.0	5.244766842988612	1.0	n	16	no_noise	no_learn	cars	cars_42.0	27	n_16	50
61	46.0	3.901505051822824	0.0	n	16	no_noise	no_learn	cars	cars_46.0	28	n_16	50
62	22.0	4.1961928372456905	0.0	n	16	no_noise	no_learn	cars	cars_22.0	29	n_16	50
63	30.0	6.01941995816378	1.0	n	16	no_noise	no_learn	cars	cars_30.0	30	n_16	50
64	25.0	2.9087089749591537	1.0	n	16	no_noise	no_learn	cars	cars_25.0	31	n_16	50
65	40.0	6.319626374997824	1.0	n	16	no_noise	no_learn	cars	cars_40.0	32	n_16	50
66	24.0	6.766005814033632	1.0	n	16	no_noise	no_learn	cars	cars_24.0	33	n_16	50
67	45.0	3.989798696989965	0.0	n	16	no_noise	no_learn	cars	cars_45.0	34	n_16	50
68	41.0	3.9699540728615834	0.0	n	16	no_noise	no_learn	cars	cars_41.0	35	n_16	50
69	38.0	6.673538448072578	1.0	n	16	no_noise	no_learn	cars	cars_38.0	36	n_16	50
70	43.0	3.67924753081752	1.0	n	16	no_noise	no_learn	cars	cars_43.0	37	n_16	50
71	28.0	2.1004047293517942	0.0	n	16	no_noise	no_learn	cars	cars_28.0	38	n_16	50
72	44.0	6.435708491131662	0.0	n	16	no_noise	no_learn	cars	cars_44.0	39	n_16	50
73	20.0	4.047960104091544	1.0	n	16	no_noise	no_learn	cars	cars_20.0	40	n_16	50
74	34.0	3.4313406720575585	0.0	n	16	no_noise	no_learn	cars	cars_34.0	41	n_16	50
75	27.0	4.947735290470519	1.0	n	16	no_noise	no_learn	cars	cars_27.0	42	n_16	50
76	33.0	11.315035282123064	0.0	n	16	no_noise	no_learn	cars	cars_33.0	43	n_16	50
77	29.0	6.123504450482869	0.0	n	16	no_noise	no_learn	cars	cars_29.0	44	n_16	50
78	47.0	5.114496912661707	0.0	n	16	no_noise	no_learn	cars	cars_47.0	45	n_16	50
79	35.0	3.6010615838586086	0.0	n	16	no_noise	no_learn	cars	cars_35.0	46	n_16	50
80	31.0	3.784778642868332	1.0	n	16	no_noise	no_learn	cars	cars_31.0	47	n_16	50
83	49.0	7.2517081864079955	0.0	n	16	noise	no_learn	cars	cars_49.0	48	n_16	50
84	58.0	3.3062514233206457	0.0	n	16	noise	no_learn	cars	cars_58.0	49	n_16	50
85	72.0	2.8189383188910138	0.0	n	16	noise	no_learn	cars	cars_72.0	50	n_16	50
86	60.0	2.886744667970561	0.0	n	16	noise	no_learn	cars	cars_60.0	51	n_16	50
87	52.0	2.790524600235585	1.0	n	16	noise	no_learn	cars	cars_52.0	52	n_16	50
88	66.0	2.935487648623166	0.0	n	16	noise	no_learn	cars	cars_66.0	53	n_16	50
89	61.0	3.6660099472337606	1.0	n	16	noise	no_learn	cars	cars_61.0	54	n_16	50
90	53.0	4.325533608178374	1.0	n	16	noise	no_learn	cars	cars_53.0	55	n_16	50
91	65.0	3.992955326599258	0.0	n	16	noise	no_learn	cars	cars_65.0	56	n_16	50
92	67.0	4.732546350587653	0.0	n	16	noise	no_learn	cars	cars_67.0	57	n_16	50
93	51.0	3.9193422378102696	0.0	n	16	noise	no_learn	cars	cars_51.0	58	n_16	50
94	56.0	2.552124099711364	0.0	n	16	noise	no_learn	cars	cars_56.0	59	n_16	50
95	63.0	4.249430064242915	0.0	n	16	noise	no_learn	cars	cars_63.0	60	n_16	50
96	55.0	2.985028093598885	0.0	n	16	noise	no_learn	cars	cars_55.0	61	n_16	50
97	54.0	3.8940008639201547	1.0	n	16	noise	no_learn	cars	cars_54.0	62	n_16	50
98	62.0	2.9294373743341566	0.0	n	16	noise	no_learn	cars	cars_62.0	63	n_16	50
99	57.0	3.859820927116744	1.0	n	16	noise	no_learn	cars	cars_57.0	64	n_16	50
100	59.0	3.698234718711319	1.0	n	16	noise	no_learn	cars	cars_59.0	65	n_16	50
101	68.0	4.408918471428478	1.0	n	16	noise	no_learn	cars	cars_68.0	66	n_16	50
102	64.0	3.339851901797373	1.0	n	16	noise	no_learn	cars	cars_64.0	67	n_16	50
103	50.0	2.9997054082523387	1.0	n	16	noise	no_learn	cars	cars_50.0	68	n_16	50
104	70.0	2.7364554655887328	1.0	n	16	noise	no_learn	cars	cars_70.0	69	n_16	50
105	71.0	6.143261142822666	0.0	n	16	noise	no_learn	cars	cars_71.0	70	n_16	50
106	69.0	5.454159983984937	0.0	n	16	noise	no_learn	cars	cars_69.0	71	n_16	50
11	1.0	4.602633820430128	1.0	n	16	learn	learn	faces	faces_1.0	0	n_16	50
12	2.0	4.84724303454459	0.0	n	16	learn	learn	faces	faces_2.0	1	n_16	50
13	3.0	4.9067355749302815	0.0	n	16	learn	learn	faces	faces_3.0	2	n_16	50
18	4.0	6.960913307360897	1.0	n	16	learn	learn	faces	faces_4.0	3	n_16	50
19	5.0	3.6436955339559054	0.0	n	16	learn	learn	faces	faces_5.0	4	n_16	50
20	6.0	2.8313930259155318	0.0	n	16	learn	learn	faces	faces_6.0	5	n_16	50
25	7.0	3.69137968621726	1.0	n	16	learn	learn	faces	faces_7.0	6	n_16	50
26	8.0	3.3021340274954127	1.0	n	16	learn	learn	faces	faces_8.0	7	n_16	50
27	9.0	3.3863447201620147	1.0	n	16	learn	learn	faces	faces_9.0	8	n_16	50
32	10.0	4.2838016680289	1.0	n	16	learn	learn	faces	faces_10.0	9	n_16	50
33	11.0	8.260930083288258	0.0	n	16	learn	learn	faces	faces_11.0	10	n_16	50
34	12.0	2.155873478719513	0.0	n	16	learn	learn	faces	faces_12.0	11	n_16	50
39	13.0	5.8830033122321765	1.0	n	16	learn	learn	faces	faces_13.0	12	n_16	50
40	14.0	3.4966249591743686	0.0	n	16	learn	learn	faces	faces_14.0	13	n_16	50
41	15.0	2.7885597097356367	1.0	n	16	learn	learn	faces	faces_15.0	14	n_16	50
46	16.0	4.334790353599601	1.0	n	16	learn	learn	faces	faces_16.0	15	n_16	50
47	17.0	5.093005087077471	1.0	n	16	learn	learn	faces	faces_17.0	16	n_16	50
48	18.0	6.268240172912557	1.0	n	16	learn	learn	faces	faces_18.0	17	n_16	50
51	19.0	5.162320459092371	1.0	n	16	no_noise	no_learn	faces	faces_19.0	18	n_16	50
52	32.0	5.998741400311701	1.0	n	16	no_noise	no_learn	faces	faces_32.0	19	n_16	50
53	23.0	5.773544850479084	1.0	n	16	no_noise	no_learn	faces	faces_23.0	20	n_16	50
54	37.0	4.626294765181228	1.0	n	16	no_noise	no_learn	faces	faces_37.0	21	n_16	50
55	48.0	2.490426375970856	0.0	n	16	no_noise	no_learn	faces	faces_48.0	22	n_16	50
56	39.0	3.9217933870422717	0.0	n	16	no_noise	no_learn	faces	faces_39.0	23	n_16	50
57	21.0	3.4882066048521665	0.0	n	16	no_noise	no_learn	faces	faces_21.0	24	n_16	50
58	26.0	2.8901691450992075	0.0	n	16	no_noise	no_learn	faces	faces_26.0	25	n_16	50
59	36.0	3.977158401212364	1.0	n	16	no_noise	no_learn	faces	faces_36.0	26	n_16	50
60	42.0	2.2717712217490766	0.0	n	16	no_noise	no_learn	faces	faces_42.0	27	n_16	50
61	46.0	2.9240330137254205	1.0	n	16	no_noise	no_learn	faces	faces_46.0	28	n_16	50
62	22.0	3.3372471758484608	0.0	n	16	no_noise	no_learn	faces	faces_22.0	29	n_16	50
63	30.0	3.774658788193847	1.0	n	16	no_noise	no_learn	faces	faces_30.0	30	n_16	50
64	25.0	4.344978689710842	0.0	n	16	no_noise	no_learn	faces	faces_25.0	31	n_16	50
65	40.0	1.9464309014183527	1.0	n	16	no_noise	no_learn	faces	faces_40.0	32	n_16	50
66	24.0	1.9416517885001667	1.0	n	16	no_noise	no_learn	faces	faces_24.0	33	n_16	50
67	45.0	2.677668810796604	0.0	n	16	no_noise	no_learn	faces	faces_45.0	34	n_16	50
68	41.0	3.977162048153332	0.0	n	16	no_noise	no_learn	faces	faces_41.0	35	n_16	50
69	38.0	4.503413941523832	0.0	n	16	no_noise	no_learn	faces	faces_38.0	36	n_16	50
70	43.0	1.977745153419164	0.0	n	16	no_noise	no_learn	faces	faces_43.0	37	n_16	50
71	28.0	3.5391977217168464	1.0	n	16	no_noise	no_learn	faces	faces_28.0	38	n_16	50
72	44.0	2.106915733793357	1.0	n	16	no_noise	no_learn	faces	faces_44.0	39	n_16	50
73	20.0	1.7967369607686123	1.0	n	16	no_noise	no_learn	faces	faces_20.0	40	n_16	50
74	34.0	2.787706730874561	1.0	n	16	no_noise	no_learn	faces	faces_34.0	41	n_16	50
75	27.0	3.894167407535861	1.0	n	16	no_noise	no_learn	faces	faces_27.0	42	n_16	50
76	33.0	1.4823796043619952	1.0	n	16	no_noise	no_learn	faces	faces_33.0	43	n_16	50
77	29.0	1.8887991111187148	1.0	n	16	no_noise	no_learn	faces	faces_29.0	44	n_16	50
78	47.0	2.3004540035708487	1.0	n	16	no_noise	no_learn	faces	faces_47.0	45	n_16	50
79	35.0	2.789916371601066	0.0	n	16	no_noise	no_learn	faces	faces_35.0	46	n_16	50
80	31.0	2.359600084608246	0.0	n	16	no_noise	no_learn	faces	faces_31.0	47	n_16	50
83	49.0	5.932839969818815	0.0	n	16	noise	no_learn	faces	faces_49.0	48	n_16	50
84	58.0	4.973537394513187	0.0	n	16	noise	no_learn	faces	faces_58.0	49	n_16	50
85	72.0	3.113409313960801	1.0	n	16	noise	no_learn	faces	faces_72.0	50	n_16	50
86	60.0	2.426731749696046	0.0	n	16	noise	no_learn	faces	faces_60.0	51	n_16	50
87	52.0	2.2040313280285773	0.0	n	16	noise	no_learn	faces	faces_52.0	52	n_16	50
88	66.0	2.393974930118929	0.0	n	16	noise	no_learn	faces	faces_66.0	53	n_16	50
89	61.0	2.1434973835221167	0.0	n	16	noise	no_learn	faces	faces_61.0	54	n_16	50
90	53.0	2.630706347539672	1.0	n	16	noise	no_learn	faces	faces_53.0	55	n_16	50
91	65.0	2.429218963117819	0.0	n	16	noise	no_learn	faces	faces_65.0	56	n_16	50
92	67.0	5.202783669163182	1.0	n	16	noise	no_learn	faces	faces_67.0	57	n_16	50
93	51.0	3.1554009973151547	0.0	n	16	noise	no_learn	faces	faces_51.0	58	n_16	50
94	56.0	2.065274561940896	1.0	n	16	noise	no_learn	faces	faces_56.0	59	n_16	50
95	63.0	2.1823911935316573	1.0	n	16	noise	no_learn	faces	faces_63.0	60	n_16	50
96	55.0	6.168706251910408	0.0	n	16	noise	no_learn	faces	faces_55.0	61	n_16	50
97	54.0	4.3671970668874565	1.0	n	16	noise	no_learn	faces	faces_54.0	62	n_16	50
98	62.0	2.817999434319063	1.0	n	16	noise	no_learn	faces	faces_62.0	63	n_16	50
99	57.0	4.822798402801709	0.0	n	16	noise	no_learn	faces	faces_57.0	64	n_16	50
100	59.0	2.7790286333456606	0.0	n	16	noise	no_learn	faces	faces_59.0	65	n_16	50
101	68.0	4.704137494518363	0.0	n	16	noise	no_learn	faces	faces_68.0	66	n_16	50
102	64.0	5.594899064843048	0.0	n	16	noise	no_learn	faces	faces_64.0	67	n_16	50
103	50.0	2.844513907404689	0.0	n	16	noise	no_learn	faces	faces_50.0	68	n_16	50
104	70.0	2.5846483255263597	1.0	n	16	noise	no_learn	faces	faces_70.0	69	n_16	50
105	71.0	1.7438060767744898	0.0	n	16	noise	no_learn	faces	faces_71.0	70	n_16	50
106	69.0	1.8625869288789545	0.0	n	16	noise	no_learn	faces	faces_69.0	71	n_16	50
11	1.0	4.56452193278983	1.0	y	21	no_noise	learn	bikes	bikes_1.0	0	y_21	51
12	2.0	4.145422341734957	1.0	y	21	no_noise	learn	bikes	bikes_2.0	1	y_21	51
13	3.0	3.4825420250808747	1.0	y	21	no_noise	learn	bikes	bikes_3.0	2	y_21	51
18	4.0	5.232098717407098	1.0	y	21	no_noise	learn	bikes	bikes_4.0	3	y_21	51
19	5.0	1.9985521587541368	1.0	y	21	no_noise	learn	bikes	bikes_5.0	4	y_21	51
20	6.0	2.6757739244312693	1.0	y	21	no_noise	learn	bikes	bikes_6.0	5	y_21	51
25	7.0	2.4871424565571942	1.0	y	21	no_noise	learn	bikes	bikes_7.0	6	y_21	51
26	8.0	2.3814208699850496	1.0	y	21	no_noise	learn	bikes	bikes_8.0	7	y_21	51
27	9.0	1.6509422111566892	1.0	y	21	no_noise	learn	bikes	bikes_9.0	8	y_21	51
32	10.0	5.186731809392769	1.0	y	21	no_noise	learn	bikes	bikes_10.0	9	y_21	51
33	11.0	2.726738098363967	1.0	y	21	no_noise	learn	bikes	bikes_11.0	10	y_21	51
34	12.0	6.694249805090294	1.0	y	21	no_noise	learn	bikes	bikes_12.0	11	y_21	51
39	13.0	7.905204286225853	1.0	y	21	no_noise	learn	bikes	bikes_13.0	12	y_21	51
40	14.0	3.6632373130523774	1.0	y	21	no_noise	learn	bikes	bikes_14.0	13	y_21	51
41	15.0	2.5112322170407424	1.0	y	21	no_noise	learn	bikes	bikes_15.0	14	y_21	51
46	16.0	2.2430967188747672	1.0	y	21	no_noise	learn	bikes	bikes_16.0	15	y_21	51
47	17.0	9.746161376961027	0.0	y	21	no_noise	learn	bikes	bikes_17.0	16	y_21	51
48	18.0	3.0359529007882884	0.0	y	21	no_noise	learn	bikes	bikes_18.0	17	y_21	51
51	19.0	13.18084157140038	0.0	y	21	no_noise	no_learn	bikes	bikes_19.0	18	y_21	51
52	23.0	11.657388002003243	1.0	y	21	no_noise	no_learn	bikes	bikes_23.0	19	y_21	51
53	44.0	2.6026273476254573	1.0	y	21	no_noise	no_learn	bikes	bikes_44.0	20	y_21	51
54	24.0	12.718519887252116	0.0	y	21	no_noise	no_learn	bikes	bikes_24.0	21	y_21	51
55	34.0	10.299283332766208	1.0	y	21	no_noise	no_learn	bikes	bikes_34.0	22	y_21	51
56	31.0	8.686143028723563	0.0	y	21	no_noise	no_learn	bikes	bikes_31.0	23	y_21	51
57	28.0	9.294862412534712	1.0	y	21	no_noise	no_learn	bikes	bikes_28.0	24	y_21	51
58	30.0	3.1479667008670735	1.0	y	21	no_noise	no_learn	bikes	bikes_30.0	25	y_21	51
59	22.0	7.316439015614378	0.0	y	21	no_noise	no_learn	bikes	bikes_22.0	26	y_21	51
60	21.0	2.3627500798274923	1.0	y	21	no_noise	no_learn	bikes	bikes_21.0	27	y_21	51
61	41.0	2.6153742667593183	1.0	y	21	no_noise	no_learn	bikes	bikes_41.0	28	y_21	51
62	43.0	28.77487993412797	1.0	y	21	no_noise	no_learn	bikes	bikes_43.0	29	y_21	51
63	38.0	3.787909289686468	0.0	y	21	no_noise	no_learn	bikes	bikes_38.0	30	y_21	51
64	45.0	3.812823667281009	1.0	y	21	no_noise	no_learn	bikes	bikes_45.0	31	y_21	51
65	20.0	1.54640304853001	0.0	y	21	no_noise	no_learn	bikes	bikes_20.0	32	y_21	51
66	32.0	3.0320287769081915	0.0	y	21	no_noise	no_learn	bikes	bikes_32.0	33	y_21	51
67	27.0	5.417267603853362	0.0	y	21	no_noise	no_learn	bikes	bikes_27.0	34	y_21	51
68	37.0	3.9474230614005137	1.0	y	21	no_noise	no_learn	bikes	bikes_37.0	35	y_21	51
69	39.0	3.290674492222024	1.0	y	21	no_noise	no_learn	bikes	bikes_39.0	36	y_21	51
70	48.0	1.381900241995936	1.0	y	21	no_noise	no_learn	bikes	bikes_48.0	37	y_21	51
71	36.0	3.961384011424343	0.0	y	21	no_noise	no_learn	bikes	bikes_36.0	38	y_21	51
72	46.0	7.576511095658134	1.0	y	21	no_noise	no_learn	bikes	bikes_46.0	39	y_21	51
73	26.0	1.7657990154839354	1.0	y	21	no_noise	no_learn	bikes	bikes_26.0	40	y_21	51
74	35.0	5.461133587161385	0.0	y	21	no_noise	no_learn	bikes	bikes_35.0	41	y_21	51
75	29.0	1.3032876896622838	0.0	y	21	no_noise	no_learn	bikes	bikes_29.0	42	y_21	51
76	40.0	1.1001389084749462	1.0	y	21	no_noise	no_learn	bikes	bikes_40.0	43	y_21	51
77	47.0	1.0007707232152825	0.0	y	21	no_noise	no_learn	bikes	bikes_47.0	44	y_21	51
78	42.0	2.2047230502157618	1.0	y	21	no_noise	no_learn	bikes	bikes_42.0	45	y_21	51
79	33.0	1.124475446265933	1.0	y	21	no_noise	no_learn	bikes	bikes_33.0	46	y_21	51
80	25.0	2.343001006559461	0.0	y	21	no_noise	no_learn	bikes	bikes_25.0	47	y_21	51
83	49.0	6.533814164125942	1.0	y	21	noise	no_learn	bikes	bikes_49.0	48	y_21	51
84	56.0	5.482849584976975	0.0	y	21	noise	no_learn	bikes	bikes_56.0	49	y_21	51
85	59.0	1.9312443573498967	0.0	y	21	noise	no_learn	bikes	bikes_59.0	50	y_21	51
86	72.0	1.6591774413927851	0.0	y	21	noise	no_learn	bikes	bikes_72.0	51	y_21	51
87	66.0	2.7651891635177894	1.0	y	21	noise	no_learn	bikes	bikes_66.0	52	y_21	51
88	58.0	2.094499905178964	1.0	y	21	noise	no_learn	bikes	bikes_58.0	53	y_21	51
89	55.0	3.736969428789053	1.0	y	21	noise	no_learn	bikes	bikes_55.0	54	y_21	51
90	54.0	1.4648976502257938	1.0	y	21	noise	no_learn	bikes	bikes_54.0	55	y_21	51
91	63.0	4.075621643788509	0.0	y	21	noise	no_learn	bikes	bikes_63.0	56	y_21	51
92	57.0	5.468047809152267	0.0	y	21	noise	no_learn	bikes	bikes_57.0	57	y_21	51
93	71.0	0.7914731754290187	1.0	y	21	noise	no_learn	bikes	bikes_71.0	58	y_21	51
94	62.0	4.936942522363096	1.0	y	21	noise	no_learn	bikes	bikes_62.0	59	y_21	51
95	70.0	1.0149658888121849	0.0	y	21	noise	no_learn	bikes	bikes_70.0	60	y_21	51
96	68.0	4.063236583661819	1.0	y	21	noise	no_learn	bikes	bikes_68.0	61	y_21	51
97	52.0	1.825884224567744	1.0	y	21	noise	no_learn	bikes	bikes_52.0	62	y_21	51
98	50.0	2.4219045048812404	0.0	y	21	noise	no_learn	bikes	bikes_50.0	63	y_21	51
99	61.0	5.978272656101581	1.0	y	21	noise	no_learn	bikes	bikes_61.0	64	y_21	51
100	53.0	2.0764280261219032	1.0	y	21	noise	no_learn	bikes	bikes_53.0	65	y_21	51
101	65.0	1.5637941626018799	0.0	y	21	noise	no_learn	bikes	bikes_65.0	66	y_21	51
102	67.0	1.5422649699403337	1.0	y	21	noise	no_learn	bikes	bikes_67.0	67	y_21	51
103	60.0	3.3591517506192763	1.0	y	21	noise	no_learn	bikes	bikes_60.0	68	y_21	51
104	51.0	2.4257868913846323	1.0	y	21	noise	no_learn	bikes	bikes_51.0	69	y_21	51
